id,original_title,title,original_language,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,genre_names,profit
9711,Species III,Species III,en,2004-11-26,23.901,332,5.3,0,0,111,Released,False,"Action, Horror, Science Fiction",0
259100,Teluki,Teluki,ms,2013-01-01,0.6,6,5.0,0,0,10,Released,False,Horror,0
125143,餓鬼魂,Demon Within,ja,1985-12-27,0.862,9,5.4,0,0,54,Released,False,"Fantasy, Horror, Mystery",0
28902,In Dreams,In Dreams,en,1999-01-15,8.577,151,5.4,30000000,12017369,100,Released,False,"Horror, Mystery, Thriller",-17982631
756303,The Nanabijou Tapes,The Nanabijou Tapes,en,2014-08-09,0.6,0,0.0,300,0,80,Released,False,"Horror, Mystery, Thriller",-300
341841,Crippled Creek,Crippled Creek,en,2005-10-28,0.6,1,3.0,20000,0,89,Released,False,Horror,-20000
1021083,A Place Like No Other,A Place Like No Other,en,2021-12-10,0.6,0,0.0,0,0,6,Released,False,"Comedy, Horror, Thriller",0
319613,Der Bettler vom Kurfürstendamm,Der Bettler vom Kurfürstendamm,de,1989-01-01,0.6,0,0.0,0,0,0,Released,False,"Comedy, Fantasy, Horror",0
943943,実相寺昭雄のミステリーファイル1 幻の館,Akio Jissoji's Mystery File 1,ja,1997-12-19,0.655,0,0.0,0,0,85,Released,False,"Fantasy, Horror, Mystery, Science Fiction",0
42869,The Night Caller,The Night Caller,en,1965-12-31,1.385,14,5.6,0,0,85,Released,False,"Horror, Science Fiction",0
300469,A Chance In Hell,A Chance In Hell,en,2011-01-01,0.6,3,2.7,0,0,35,Released,False,Horror,0
487248,Gray Children: The Story of Mary Clive Cracker,Gray Children: The Story of Mary Clive Cracker,en,2016-06-15,0.6,0,0.0,0,0,21,Released,False,Horror,0
353484,La chevelure,La chevelure,fr,1961-01-01,0.6,1,6.0,0,0,19,Released,False,Horror,0
45795,Death Bed: The Bed That Eats,Death Bed: The Bed That Eats,en,1977-10-26,3.007,61,5.4,30000,0,77,Released,False,"Comedy, Fantasy, Horror",-30000
67903,Ubaldo Terzani Horror Show,Ubaldo Terzani Horror Show,en,2011-06-13,1.989,14,4.9,425000,0,83,Released,False,"Horror, Thriller",-425000
746115,世にも奇妙な物語 '14春の特別編,Tales of the Bizarre: 2014 Spring Special,ja,2014-04-05,1.833,3,6.0,0,0,90,Released,False,"Comedy, Drama, Fantasy, Horror, Mystery, Science Fiction",0
685289,The Horror of It All: The Visual F/X of The Mist,The Horror of It All: The Visual F/X of The Mist,en,2008-03-25,0.6,1,7.0,0,0,16,Released,False,"Documentary, Horror",0
397483,Still Life,Still Life,en,2015-10-01,0.6,0,0.0,0,0,15,Released,False,"Horror, Romance",0
40770,Spirit Camp,Spirit Camp,en,2009-09-25,3.113,14,5.0,0,0,96,Released,False,"Comedy, Horror",0
112106,Krojačeva tajna,Tailor's Secret,sr,2006-01-26,0.6,4,4.4,0,0,90,Released,False,"Drama, Horror, Mystery",0
550513,Krvavé pohádky,Bloody Fairy Tales,cs,2018-05-26,0.6,0,0.0,0,0,8,Released,False,"Animation, Horror",0
122982,The Secretary,The Secretary,en,1995-04-12,4.041,1,5.0,0,0,94,Released,False,"Drama, Horror, TV Movie",0
447723,Amor killt,Amor killt,de,2016-12-11,0.6,0,0.0,0,0,0,Released,False,"Comedy, Horror",0
55142,ศพ,Cadaver,th,2006-08-24,1.08,6,4.8,0,0,92,Released,False,Horror,0
105428,Giochi erotici di una famiglia per bene,Erotic Games of a Respectable Family,it,1975-11-22,3.147,3,7.0,0,0,85,Released,False,"Horror, Mystery, Thriller",0
728876,X is for XXL,X is for XXL,fr,2012-09-15,0.6,0,0.0,0,0,6,Released,False,Horror,0
797166,The Red Nightmare,The Red Nightmare,en,2021-02-01,0.6,2,7.5,0,0,92,Released,False,Horror,0
462382,Last Day in Paradise,Last Day in Paradise,fr,2017-06-17,0.6,0,0.0,0,0,0,Released,False,"Horror, Thriller",0
871132,Kwaad bloed,Evil Blood,nl,2020-10-13,0.6,0,0.0,0,0,1,Released,False,"Animation, Horror",0
427077,Made in Mosjøen,Made in Mosjøen,no,2015-12-11,0.6,0,0.0,0,0,122,Released,False,"Comedy, Horror",0
39390,满清十大酷刑之赤裸凌迟2,A Chinese Torture Chamber Story II,cn,1998-09-18,8.448,9,3.1,0,0,93,Released,False,"Adventure, Drama, Horror",0
1017858,Underfed,Underfed,en,2022-08-27,0.834,0,0.0,0,0,2,Released,False,"Animation, Horror, Thriller",0
40016,Birdemic: Shock and Terror,Birdemic: Shock and Terror,en,2010-02-27,5.919,264,2.1,0,0,95,Released,False,"Horror, Romance, Science Fiction, Thriller",0
495868,Garden Island: A Paranormal Documentary,Garden Island: A Paranormal Documentary,en,2012-10-26,0.6,0,0.0,0,0,76,Released,False,Horror,0
323271,Unsullied,Unsullied,en,2015-08-28,1.114,4,3.8,0,0,93,Released,False,"Action, Horror, Thriller",0
272625,Charlie Bit My Finger,Charlie Bit My Finger,en,2011-05-09,0.6,0,0.0,1500,0,2,Released,False,"Horror, Science Fiction, Thriller",-1500
370141,Homicidal Manic 2: Sicko,Homicidal Manic 2: Sicko,en,2016-01-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
24555,Evilution,Evilution,en,2008-01-01,4.11,15,4.6,0,0,86,Released,False,"Horror, Science Fiction, Thriller",0
864873,Hypnotic,Hypnotic,en,2021-10-27,43.596,478,6.1,0,0,89,Released,False,"Drama, Horror, Thriller",0
422728,El perfil de Satanás,El perfil de Satanás,es,1969-01-01,0.6,0,0.0,0,0,85,Released,False,"Drama, Horror",0
835679,Blind Ghost,Blind Ghost,en,2021-06-01,1.138,4,7.0,0,0,92,Released,False,"Horror, Thriller",0
483087,The Unseen,The Unseen,en,2017-12-15,2.416,4,3.8,0,0,108,Released,False,"Drama, Horror, Mystery, Thriller",0
458108,ほんとにあった怖い話 ~ 夏の特別編2015,Honto Ni Atta Kowai Hanashi Natsu Hen 2015,ja,2015-08-29,0.894,0,0.0,0,0,101,Released,False,Horror,0
255293,Axeman at Cutter's Creek,Axeman at Cutter's Creek,en,2013-02-14,1.4,4,3.4,0,0,105,Released,False,Horror,0
543593,Mutant Blast,Mutant Blast,pt,2019-10-24,1.519,7,6.3,0,0,84,Released,False,"Action, Comedy, Horror, Science Fiction",0
91733,My World Dies Screaming,My World Dies Screaming,en,1958-01-01,1.748,7,5.8,0,0,85,Released,False,Horror,0
203116,Shadowhunter,Shadowhunter,en,1993-02-10,2.246,8,4.3,0,0,93,Released,False,"Action, Drama, Horror, TV Movie",0
767089,Sin-o and Tiktik?,Who's the Tiktik?,tl,2016-05-01,0.6,0,0.0,0,0,10,Released,False,Horror,0
781317,N Is for Nightmare,N Is for Nightmare,en,2015-08-08,0.6,0,0.0,0,0,2,Released,False,Horror,0
102547,新三狼之歡場屠夫,Prostitute Killers,cn,2000-01-01,0.6,2,5.5,0,0,93,Released,False,"Crime, Horror, Thriller",0
640767,Suspicions,Suspicions,en,1995-01-01,0.87,1,2.0,0,0,83,Released,False,"Horror, Mystery, Thriller",0
830794,Open Your Eyes,Open Your Eyes,en,2021-06-01,0.986,1,5.0,0,0,99,Released,False,"Horror, Mystery, Thriller",0
354380,TOO YOUNG TO DIE! 若くして死ぬ,Too Young To Die!,ja,2016-02-06,2.542,16,6.1,0,0,125,Released,False,"Comedy, Fantasy, Horror, Music, Romance",0
745527,Beber de tu sangre,Violent Delights,es,2020-10-01,9.501,9,3.2,0,0,90,Released,False,Horror,0
506353,Killers Within,Killers Within,en,2018-09-05,1.565,6,4.2,0,0,100,Released,False,"Horror, Thriller",0
823764,Ritual,Ritual,en,2020-06-28,0.6,0,0.0,0,0,19,Released,False,Horror,0
400150,銀河探査２１００年 ボーダープラネット,Galaxy Investigation 2100: Border Planet,ja,1986-08-24,0.744,1,8.0,0,0,73,Released,False,"Animation, Horror, Science Fiction, TV Movie",0
395018,学校の怪談G,School Ghost Story G,ja,1998-09-27,1.726,10,6.6,0,0,71,Released,False,"Horror, TV Movie",0
435701,Fang,Fang,de,2012-08-20,0.6,1,10.0,4700,11000,0,Released,False,"Horror, Thriller",6300
852696,Immanence,Immanence,en,2022-02-04,3.688,10,3.9,0,0,93,Released,False,"Horror, Thriller",0
999681,They Wait in the Dark,They Wait in the Dark,en,2022-08-27,1.201,0,0.0,0,0,84,Released,False,"Drama, Horror, Thriller",0
731985,Central Dental,Central Dental,en,2020-08-20,0.6,2,4.0,0,0,10,Released,False,Horror,0
254732,Haunted,Haunted,en,2013-03-31,1.57,8,5.4,15000,45000,93,Released,False,Horror,30000
957284,The Gravedigger,The Gravedigger,en,2019-08-08,0.607,0,0.0,50000,0,95,Released,False,"Horror, Thriller",-50000
45384,阿修羅城の瞳,Ashura,ja,2005-04-16,3.464,11,4.8,0,0,119,Released,False,"Action, Fantasy, Horror",0
525690,午夜之狼,Midnight Wolf,zh,1987-01-01,0.6,0,0.0,0,0,64,Released,False,"Drama, Horror",0
364759,Home Sweet Home,Home Sweet Home,en,2015-02-21,0.905,2,7.3,0,0,10,Released,False,"Drama, Fantasy, Horror, Mystery, Science Fiction, Thriller",0
505236,Hens Night,Hens Night,en,2018-02-14,1.062,2,3.5,0,0,88,Released,False,"Comedy, Drama, Horror",0
701481,Afraid of the Dark,Afraid of the Dark,en,2021-01-22,0.6,0,0.0,5000,0,71,Released,False,"Drama, Horror, Thriller",-5000
116983,The Black Waters of Echo's Pond,The Black Waters of Echo's Pond,en,2009-01-01,2.979,37,4.5,0,0,92,Released,False,"Horror, Thriller",0
45878,Return to Horror High,Return to Horror High,en,1987-01-28,8.993,132,5.4,0,0,95,Released,False,"Comedy, Horror",0
804852,Siren head,Siren head,en,2020-10-31,1.357,4,3.5,0,0,52,Released,False,"Horror, Science Fiction, Thriller",0
450445,殭屍大鬧西門町,Spirit vs. Zombie,zh,1988-01-01,0.6,0,0.0,0,0,91,Released,False,"Comedy, Horror",0
81498,Brød & Sirkus,Bread and Circus,no,2003-05-16,1.4,5,2.2,78000,0,75,Released,False,"Adventure, Comedy, Fantasy, Horror",-78000
481330,Coffin 2,Coffin 2,en,2017-08-05,1.894,4,3.8,0,0,101,Released,False,"Crime, Horror, Thriller",0
809282,Girl Trip,Girl Trip,en,2021-03-03,0.931,2,7.0,0,0,20,Released,False,"Comedy, Horror, Thriller",0
801527,Checkmate,Checkmate,en,2020-05-03,0.6,0,0.0,15,0,4,Released,False,"Drama, Horror",-15
360940,Mga Mata ni Angelita,Mga Mata ni Angelita,tl,1978-08-11,0.806,0,0.0,0,0,0,Released,False,"Drama, Horror, Thriller",0
72574,Death Valley,Death Valley,en,1982-05-07,3.845,28,4.8,0,0,87,Released,False,"Crime, Horror, Thriller",0
784281,Bigfoot vs the Illuminati,Bigfoot vs the Illuminati,en,2020-10-06,1.414,4,3.5,0,0,76,Released,False,"Animation, Horror, Science Fiction",0
306696,Behind The Door,Behind The Door,en,2013-12-30,0.6,0,0.0,0,0,3,Released,False,Horror,0
390540,The Worst of Faces of Death,The Worst of Faces of Death,en,1987-06-15,0.806,6,2.9,0,0,60,Released,False,"Documentary, Horror",0
465673,Boi Bom,Boi Bom,pt,1998-01-01,0.6,0,0.0,0,0,12,Released,False,Horror,0
1031568,Nuclear,Nuclear,en,2021-11-24,0.6,0,0.0,2000,0,11,Released,False,"Drama, Horror",-2000
27730,La revanche des mortes vivantes,The Revenge of the Living Dead Girls,fr,1987-09-16,2.535,24,4.5,0,0,82,Released,False,Horror,0
817811,Upstairs,Upstairs,en,2021-04-06,0.874,0,0.0,0,0,17,Released,False,Horror,0
46020,Sharktopus,Sharktopus,en,2010-09-25,8.925,138,4.5,0,0,89,Released,False,"Action, Comedy, Horror, Science Fiction, Thriller, TV Movie",0
879062,Grave Intentions,Grave Intentions,en,2021-10-15,1.4,2,5.5,25000,0,88,Released,False,Horror,-25000
119595,The Alchemist,The Alchemist,en,1983-03-01,1.358,12,4.8,0,0,84,Released,False,"Horror, Thriller",0
408035,鬼域,The Gate of the Hell,cn,1978-08-05,0.6,0,6.0,0,0,76,Released,False,Horror,0
513297,Fear Level,Fear Level,en,2018-05-25,1.515,1,7.0,0,0,92,Released,False,Horror,0
126022,Dance Macabre,Dance Macabre,en,1992-09-30,0.855,6,3.2,0,0,97,Released,False,Horror,0
541697,Swings & Roundabouts,Swings & Roundabouts,en,2016-11-11,0.6,0,0.0,0,0,8,Released,False,Horror,0
539145,Cabin of Horror,Cabin of Horror,en,2015-10-31,0.902,0,0.0,3000,0,65,Released,False,Horror,-3000
43552,Vanishing on 7th Street,Vanishing on 7th Street,en,2010-09-11,10.403,459,5.3,10000000,1671196,92,Released,False,"Horror, Mystery, Thriller",-8328804
880398,Mina,Mina,en,2008-01-01,1.092,0,0.0,0,0,15,Released,False,Horror,0
804118,Sommerhaus,Sommerhaus,de,2017-01-03,0.6,0,0.0,300,1000,0,Released,False,Horror,700
332278,"Devil's Backbone, Texas","Devil's Backbone, Texas",en,2015-03-31,2.819,8,2.8,0,0,80,Released,False,Horror,0
421792,Down a Dark Hall,Down a Dark Hall,en,2018-08-01,16.988,585,5.5,0,0,96,Released,False,"Drama, Fantasy, Horror, Thriller",0
214990,An American Ghost Story,An American Ghost Story,en,2012-10-01,3.231,29,4.4,10000,0,95,Released,False,Horror,-10000
216134,El caminante,The Traveller,es,1979-11-10,1.627,16,5.8,0,0,89,Released,False,"Drama, Horror",0
120485,Desaparecidos,Missing,en,2011-10-11,1.175,8,3.6,0,0,100,Released,False,"Horror, Thriller",0
582888,The Summoned,The Summoned,en,1974-01-01,0.6,0,0.0,0,0,40,Released,False,Horror,0
44186,Basement,Basement,en,2010-08-20,2.003,13,3.0,1000000,0,77,Released,False,Horror,-1000000
13256,Mutant Chronicles,Mutant Chronicles,en,2008-08-07,11.96,377,5.2,8000000,2131057,111,Released,False,"Action, Adventure, Horror, Science Fiction",-5868943
756643,Udefra,From Outside,en,2020-12-22,0.6,0,0.0,0,0,7,Released,False,"Comedy, Drama, Horror, Mystery, Thriller",0
369143,Eles Comem Sua Carne,They Eat Your Flesh,pt,1996-11-18,0.6,2,3.3,0,0,73,Released,False,Horror,0
782055,Slices,Slices,en,2019-10-31,1.456,0,0.0,0,0,0,Released,False,"Comedy, Horror",0
406869,Tarot,Tarot,id,2015-05-17,0.6,3,3.7,609,0,110,Released,False,Horror,-609
476424,#Captured,#Captured,en,2017-09-05,4.197,13,3.2,0,0,81,Released,False,"Horror, Thriller",0
263472,Knock Knock,Knock Knock,en,2015-06-26,52.877,2621,5.3,2500000,6341684,99,Released,False,"Drama, Horror, Thriller",3841684
382050,The Underpass,The Underpass,en,2015-04-18,0.6,1,6.0,0,0,10,Released,False,Horror,0
213041,Santo contra el doctor Muerte,Santo vs. Doctor Death,es,1973-12-17,0.738,9,5.1,0,0,95,Released,False,"Action, Adventure, Horror, Science Fiction",0
1030705,Diet,Diet,en,2020-06-24,0.6,0,0.0,0,0,0,Released,False,Horror,0
587204,IPC 376,IPC 376,ta,2021-10-28,0.693,1,6.0,0,0,125,Released,False,"Drama, Horror",0
482556,古屋疑雲,Corpses at Large,cn,1960-03-23,0.6,0,0.0,0,0,0,Released,False,"Horror, Mystery",0
84443,Day X,Day X,en,2005-11-10,1.332,2,6.0,0,0,0,Released,False,"Horror, Science Fiction",0
786050,Depraved,Depraved,en,2018-01-01,0.6,0,0.0,0,0,87,Released,False,"Horror, Thriller",0
53907,Revelation,Revelation,en,2009-01-01,0.6,2,5.3,0,0,28,Released,False,"Drama, Horror",0
424650,Affection,Affection,en,2012-11-04,0.827,1,4.0,0,0,9,Released,False,"Animation, Horror",0
27703,Sette note in nero,The Psychic,it,1977-08-10,6.462,174,7.0,0,0,97,Released,False,"Horror, Mystery, Thriller",0
783088,Red Tale,Red Tale,en,2017-03-17,0.848,0,0.0,0,0,5,Released,False,"Fantasy, Horror",0
870671,The Hunting,The Hunting,en,2022-01-21,163.448,28,4.9,0,0,91,Released,False,Horror,0
712762,Bill,Bill,en,2019-09-25,0.6,1,7.0,0,0,4,Released,False,Horror,0
553350,여곡성,The Wrath,ko,2018-11-08,1.8,14,6.1,0,0,94,Released,False,"Horror, Mystery",0
39868,Evilspeak,Evilspeak,en,1981-08-22,7.867,69,5.3,1000000,0,93,Released,False,Horror,-1000000
750415,7,Seven,en,2016-12-31,0.6,0,0.0,0,0,43,Released,False,"Comedy, Horror",0
54868,Double Exposure,Double Exposure,en,1982-09-03,1.487,13,4.2,1000000,0,95,Released,False,"Crime, Horror, Thriller",-1000000
357026,Óscar desafinado,Tuning Oscar,es,2014-10-05,0.625,1,8.0,0,0,20,Released,False,"Comedy, Horror",0
599342,Five Course Meal,Five Course Meal,en,2018-10-13,0.6,2,7.5,0,0,6,Released,False,"Comedy, Horror",0
687647,The Door in the Woods,The Door in the Woods,en,2018-10-26,0.6,7,6.6,0,0,15,Released,False,Horror,0
130421,Hanukkah,Hanukkah,en,2019-12-25,1.06,3,4.7,0,0,106,Released,False,Horror,0
987401,"Vamps, Blood & Smoking Guns","Vamps, Blood & Smoking Guns",en,2012-09-09,0.6,0,0.0,0,0,70,Released,False,"Crime, Horror, Thriller",0
419898,Kutukan Nyai Roro Kidul,The Curse of Nyai Roro Kidul,id,1979-01-01,0.6,0,0.0,0,0,77,Released,False,Horror,0
729591,Gui lou,The Ghost Building,zh,1980-12-01,1.21,0,0.0,0,0,95,Released,False,Horror,0
861977,Banshee,Banshee,en,2021-02-20,0.6,0,0.0,0,0,7,Released,False,"Drama, Horror, Music",0
317981,Bloodsucking Bastards,Bloodsucking Bastards,en,2015-08-28,5.534,143,5.5,0,0,84,Released,False,"Comedy, Horror",0
447206,Matatalim na pangil sa gubat,Sharp Fangs in the Forest,tl,1986-06-19,0.6,0,0.0,0,0,0,Released,False,Horror,0
11547,Cabin Fever,Cabin Fever,en,2003-08-15,20.364,1041,5.7,1500000,30553395,93,Released,False,Horror,29053395
767281,Urom,Sleep Paralysis,tl,2017-10-28,0.6,0,0.0,0,0,7,Released,False,Horror,0
8689,Cannibal Holocaust,Cannibal Holocaust,it,1980-02-07,41.435,1284,6.3,100000,0,96,Released,False,Horror,-100000
449883,Camp Blood 666,Camp Blood 666,en,2016-09-01,1.4,8,6.1,0,0,76,Released,False,Horror,0
821501,Shapeless,Shapeless,en,2021-06-10,1.87,3,5.3,0,0,88,Released,False,"Drama, Horror",0
961566,【超・恐怖体験第5話「四巫女地獄」,Super-Horror Experience 5: Four Priestess Hell,ja,1995-01-01,0.6,0,0.0,0,0,30,Released,False,Horror,0
18043,Popcorn,Popcorn,en,2007-03-02,1.95,13,4.2,0,0,90,Released,False,"Comedy, Horror",0
455896,El Alambrista: La Venganza,El Alambrista: La Venganza,es,2014-10-11,0.6,4,5.0,0,0,93,Released,False,"Action, Horror, Thriller",0
849044,The Depraved,The Depraved,en,2020-12-20,0.6,0,0.0,900,0,19,Released,False,"Horror, Thriller",-900
792543,Newborn,Newborn,en,2014-09-20,0.6,0,0.0,0,0,12,Released,False,Horror,0
425268,The Exhumation,The Exhumation,en,1986-01-01,0.6,0,0.0,0,0,25,Released,False,"Drama, Horror",0
160266,บุปผาราตรี,Rahtree: Flower of the Night,th,2003-11-14,2.593,15,5.9,0,0,109,Released,False,"Comedy, Drama, Horror",0
482972,十殿閻羅,Kings of Hades,zh,1981-01-01,0.6,0,0.0,0,0,90,Released,False,"Adventure, Fantasy, Horror",0
502926,Childer,Childer,en,2017-04-01,0.6,5,6.4,0,0,19,Released,False,"Drama, Horror",0
582798,#EATPRETTY,#EATPRETTY,en,2018-07-25,0.6,1,2.0,0,0,4,Released,False,"Horror, Mystery, Romance",0
87495,Una vela para el diablo,A Candle for the Devil,es,1973-01-01,4.221,19,5.7,0,0,87,Released,False,Horror,0
269050,Ljubav i bijes,Love and Rage,sh,1978-01-01,0.68,3,5.7,0,0,95,Released,False,"Adventure, Drama, Horror",0
63959,The Zodiac Killer,The Zodiac Killer,en,1971-04-07,3.205,15,5.1,0,0,87,Released,False,"Crime, Horror, Thriller",0
333318,Scherzo diabólico,Evil Games,es,2015-04-16,2.566,24,5.7,0,0,91,Released,False,"Comedy, Horror",0
869618,Pipeline,Pipeline,en,2007-04-13,0.84,1,10.0,0,0,0,Released,False,"Drama, Horror",0
785293,The Pigman,The Pigman,en,2015-09-01,0.6,1,7.0,0,0,17,Released,False,"Drama, Fantasy, Horror",0
806804,Aileen Wuornos: American Boogeywoman,Aileen Wuornos: American Boogeywoman,en,2021-09-20,8.795,37,5.6,0,0,86,Released,False,Horror,0
379805,Witchfinder,Witchfinder,en,2013-04-20,0.6,4,7.5,0,0,19,Released,False,Horror,0
106752,天使のはらわた　名美,Angel Guts: Nami,ja,1979-07-07,1.698,7,5.9,0,0,98,Released,False,Horror,0
266725,Ms. Cannibal Holocaust,Ms. Cannibal Holocaust,en,2012-04-24,1.178,1,10.0,0,0,72,Released,False,"Action, Horror",0
414284,Con Ma Nhà Họ Vương,Never Trust a Stranger,vi,2015-10-22,0.739,3,3.7,0,0,92,Released,False,Horror,0
200211,Knight of the Dead,Knight of the Dead,en,2013-06-30,3.55,14,3.4,0,0,78,Released,False,"Action, Fantasy, Horror",0
183216,Tiyanak,Tiyanak,tl,1988-09-12,0.806,0,0.0,0,0,122,Released,False,"Drama, Horror, Thriller",0
756106,فليم - برميل,Folaim - Barrel,ar,2014-08-30,0.6,0,0.0,0,0,20,Released,False,"Comedy, Drama, Horror, Mystery",0
758439,I Rot,I Rot,en,2010-01-01,0.6,0,0.0,15000,0,17,Released,False,"Comedy, Horror",-15000
1021456,Liza: Warden from Hell,Liza: Warden from Hell,en,2022-09-04,2.766,0,0.0,3000,0,48,Released,False,"Comedy, Drama, Horror",-3000
375815,Slimy Little Bastards,Slimy Little Bastards,en,2015-10-02,1.198,1,5.0,1000,0,66,Released,False,"Comedy, Horror",-1000
929363,Gelosia,Gelosia,de,2017-03-15,0.6,0,0.0,0,0,32,Released,False,"Horror, Romance, Thriller",0
719323,Honest Horror Films: The Harbinger,Honest Horror Films: The Harbinger,en,2017-10-31,0.6,0,0.0,0,0,1,Released,False,"Comedy, Horror",0
364493,Vicious,Vicious,en,2015-10-02,1.288,11,6.1,0,0,12,Released,False,"Horror, Thriller",0
515627,C.L.A.Y.,C.L.A.Y.,ja,2012-05-27,0.6,0,0.0,0,0,2,Released,False,"Animation, Horror",0
855983,5 grøss fra Vestlandet,5 grøss fra Vestlandet,no,2007-10-19,0.6,0,0.0,0,0,40,Released,False,"Horror, Thriller",0
267282,Zombie Planet,Zombie Planet,en,2004-10-19,1.328,3,5.7,0,0,119,Released,False,"Horror, Science Fiction",0
807001,Bar Crawl,Bar Crawl,en,2021-03-19,0.6,1,6.0,15000,0,13,Released,False,Horror,-15000
423144,Delusion,Delusion,es,2016-10-17,0.6,2,1.5,0,0,85,Released,False,"Drama, Horror, Mystery",0
718754,orca,orca,en,2020-06-24,0.6,0,0.0,10,20,3,Released,False,"Horror, Thriller",10
9730,Friday the 13th: The Final Chapter,Friday the 13th: The Final Chapter,en,1984-04-13,48.887,1013,6.1,2600000,32980880,91,Released,False,Horror,30380880
176,Saw,Saw,en,2004-10-01,93.053,7650,7.4,1200000,103911669,103,Released,False,"Crime, Horror, Mystery",102711669
19085,Vulgar,Vulgar,en,2002-04-26,3.296,42,5.4,120000,14904,87,Released,False,"Crime, Drama, Horror, Thriller",-105096
652981,Documenting the Witch Path,Documenting the Witch Path,sv,2019-10-18,0.6,0,0.0,0,0,65,Released,False,Horror,0
244033,Blackout,Blackout,en,1988-10-29,1.4,3,4.0,0,0,87,Released,False,"Drama, Horror",0
225029,Katarsis,Challenge the Devil,it,1963-05-28,0.6,4,2.8,0,0,75,Released,False,Horror,0
476796,Smear,Smear,en,2017-09-23,0.6,3,5.0,0,0,4,Released,False,"Comedy, Horror",0
484370,鬼媽媽,Ghost in the House,zh,2005-01-01,0.6,1,10.0,0,0,0,Released,False,Horror,0
520082,Fangs For Nothing,Fangs For Nothing,en,2008-04-23,0.6,0,0.0,0,0,83,Released,False,Horror,0
